berg_id,date,latitude,longitude,sensor,length_km,width_km
A61,2017-01-01,-63.4093,-34.533,ascat,,
A61,2017-01-02,-63.3836,-34.5994,ascat,,
A61,2017-01-03,-63.3836,-34.5994,ascat,,
A61,2017-01-04,-63.3836,-34.5994,ascat,,
A61,2017-01-05,-63.3836,-34.5994,ascat,,
A61,2017-01-06,-63.3833,-34.65,nic,24.076,7.408
A61,2017-01-07,-63.3836,-34.5994,ascat,,
A61,2017-01-08,-63.3836,-34.5994,ascat,,
A61,2017-01-09,-63.3836,-34.5994,ascat,,
A61,2017-01-10,-63.3812,-34.5715,ascat,,
A61,2017-01-11,-63.3788,-34.5125,ascat,,
A61,2017-01-12,-63.4029,-34.4175,ascat,,
A61,2017-01-13,-63.4029,-34.4175,ascat,24.076,7.408
A61,2017-01-14,-63.4029,-34.4175,ascat,,
A61,2017-01-15,-63.4029,-34.4175,ascat,,
A61,2017-01-16,-63.3979,-34.3309,ascat,,
A61,2017-01-17,-63.3979,-34.3309,ascat,,
A61,2017-01-18,-63.3979,-34.3309,ascat,,
A61,2017-01-19,-63.4463,-34.405,ascat,,
A61,2017-01-20,-63.4947,-34.4792,ascat,24.076,7.408
A61,2017-01-21,-63.4947,-34.4792,ascat,,
A61,2017-01-22,-63.4947,-34.4792,ascat,,
A61,2017-01-23,-63.4947,-34.4792,ascat,,
A61,2017-01-24,-63.4947,-34.4792,ascat,,
A61,2017-01-25,-63.4947,-34.4792,ascat,,
A61,2017-01-26,-63.4947,-34.4792,ascat,,
A61,2017-01-27,-63.4947,-34.4792,ascat,24.076,7.408
A61,2017-01-28,-63.4947,-34.4792,ascat,,
A61,2017-01-29,-63.4947,-34.4792,ascat,,
A61,2017-01-30,-63.4947,-34.4792,ascat,,
A61,2017-01-31,-63.4797,-34.4066,ascat,,
A61,2017-02-01,-63.4413,-34.2214,ascat,,
A61,2017-02-02,-63.3897,-33.9724,ascat,,
A61,2017-02-03,-63.5333,-33.8167,nic,24.076,7.408
A61,2017-02-04,-63.2875,-33.4787,ascat,,
A61,2017-02-05,-63.2571,-33.3316,ascat,,
A61,2017-02-06,-63.2432,-33.2643,ascat,,
A61,2017-02-07,-63.2432,-33.2643,ascat,,
A61,2017-02-08,-63.2432,-33.2643,ascat,,
A61,2017-02-09,-63.2432,-33.2643,ascat,,
A61,2017-02-10,-63.5167,-33.5667,nic,24.076,7.408
A61,2017-02-11,-63.2432,-33.2643,ascat,,
A61,2017-02-12,-63.2432,-33.2643,ascat,,
A61,2017-02-13,-63.2432,-33.2643,ascat,,
A61,2017-02-14,-63.2432,-33.2643,ascat,,
A61,2017-02-15,-63.2432,-33.2643,ascat,,
A61,2017-02-16,-63.2432,-33.2643,ascat,,
A61,2017-02-17,-63.2432,-33.2643,ascat,24.076,7.408
A61,2017-02-18,-63.2432,-33.2643,ascat,,
A61,2017-02-19,-63.5835,-33.2428,ascat,,
A61,2017-02-20,-63.5835,-33.2428,ascat,,
A61,2017-02-21,-63.5835,-33.2428,ascat,,
A61,2017-02-22,-63.5835,-33.2428,ascat,,
A61,2017-02-23,-63.5653,-32.9817,ascat,,
A61,2017-02-24,-63.5471,-32.7206,ascat,,
A61,2017-02-25,-63.5471,-32.7206,ascat,,
A61,2017-02-26,-63.5471,-32.7206,ascat,,
A61,2017-02-27,-63.5471,-32.7206,ascat,,
A61,2017-02-28,-63.5471,-32.7206,ascat,,
A61,2017-03-01,-63.5712,-32.5479,ascat,,
A61,2017-03-02,-63.5659,-32.3849,ascat,,
A61,2017-03-03,-63.5659,-32.3849,ascat,,
A61,2017-03-04,-63.5659,-32.3849,ascat,,
A61,2017-03-05,-63.5659,-32.3849,ascat,,
A61,2017-03-06,-63.5632,-32.3037,ascat,,
A61,2017-03-07,-63.5377,-32.0604,ascat,,
A61,2017-03-08,-63.5145,-31.8732,ascat,,
A61,2017-03-09,-63.5823,-32.3837,ascat,,
A61,2017-03-10,-63.5823,-32.3837,ascat,,
A61,2017-03-11,-63.5823,-32.3837,ascat,,
A61,2017-03-12,-63.5823,-32.3837,ascat,,
A61,2017-03-13,-63.6227,-32.1284,ascat,,
A61,2017-03-14,-63.6227,-32.1284,ascat,,
A61,2017-03-15,-63.6227,-32.1284,ascat,,
A61,2017-03-16,-63.6227,-32.1284,ascat,,
A61,2017-03-17,-63.5246,-32.0945,ascat,,
A61,2017-03-18,-63.5246,-32.0945,ascat,,
A61,2017-03-19,-63.5246,-32.0945,ascat,,
A61,2017-03-20,-63.5301,-31.8181,ascat,,
A61,2017-03-21,-63.4518,-31.4541,ascat,,
A61,2017-03-22,-63.4518,-31.4541,ascat,,
A61,2017-03-23,-63.4518,-31.4541,ascat,,
A61,2017-03-24,-63.4518,-31.4541,ascat,,
A61,2017-03-25,-63.3986,-31.2035,ascat,,
A61,2017-03-26,-63.3986,-31.2035,ascat,,
A61,2017-03-27,-63.3986,-31.2035,ascat,,
A61,2017-03-28,-63.3986,-31.2035,ascat,,
A61,2017-03-29,-63.3986,-31.2035,ascat,,
A61,2017-03-30,-63.3986,-31.2035,ascat,,
A61,2017-03-31,-63.2934,-31.0879,ascat,,
A61,2017-04-01,-63.2934,-31.0879,ascat,,
A61,2017-04-02,-63.2079,-31.0495,ascat,,
A61,2017-04-03,-63.3222,-31.1517,ascat,,
A61,2017-04-04,-63.3013,-31.0222,ascat,,
A61,2017-04-05,-63.2555,-30.9109,ascat,,
A61,2017-04-06,-63.2209,-30.8626,ascat,,
A61,2017-04-07,-63.2035,-30.8422,ascat,,
A61,2017-04-08,-63.2035,-30.8422,ascat,,
A61,2017-04-09,-63.2035,-30.8422,ascat,,
A61,2017-04-10,-63.1657,-30.7672,ascat,,
A61,2017-04-11,-63.1278,-30.6922,ascat,,
A61,2017-04-12,-63.1278,-30.6922,ascat,,
A61,2017-04-13,-63.1278,-30.6922,ascat,,
A61,2017-04-14,-63.3209,-30.8209,ascat,,
A61,2017-04-15,-63.3209,-30.8209,ascat,,
A61,2017-04-16,-63.3209,-30.8209,ascat,,
A61,2017-04-17,-63.3009,-30.6802,ascat,,
A61,2017-04-18,-63.2809,-30.5394,ascat,,
A61,2017-04-19,-63.2809,-30.5394,ascat,,
A61,2017-04-20,-63.1697,-30.4221,ascat,,
A61,2017-04-21,-63.1697,-30.4221,ascat,,
A61,2017-04-22,-63.1697,-30.4221,ascat,,
A61,2017-04-23,-63.1697,-30.4221,ascat,,
A61,2017-04-24,-63.1697,-30.4221,ascat,,
A61,2017-04-25,-63.1697,-30.4221,ascat,,
A61,2017-04-26,-63.1226,-30.3361,ascat,,
A61,2017-04-27,-63.1226,-30.3361,ascat,,
A61,2017-04-28,-63.0919,-30.4711,ascat,,
A61,2017-04-29,-63.0919,-30.4711,ascat,,
A61,2017-04-30,-63.0919,-30.4711,ascat,,
A61,2017-05-01,-62.9153,-30.4166,ascat,,
A61,2017-05-02,-62.7073,-30.6672,ascat,,
A61,2017-05-03,-62.7073,-30.6672,ascat,,
A61,2017-05-04,-62.7073,-30.6672,ascat,,
A61,2017-05-05,-62.7035,-31.0317,ascat,,
A61,2017-05-06,-62.7035,-31.0317,ascat,,
A61,2017-05-07,-62.7035,-31.0317,ascat,,
A61,2017-05-08,-62.6624,-31.2869,ascat,,
A61,2017-05-09,-62.6214,-31.542,ascat,,
A61,2017-05-10,-62.6214,-31.542,ascat,,
A61,2017-05-11,-62.6214,-31.542,ascat,,
A61,2017-05-12,-62.0619,-30.7828,ascat,,
A61,2017-05-13,-61.5024,-30.0235,ascat,,
A61,2017-05-14,-61.5024,-30.0235,ascat,,
A61,2017-05-15,-61.5024,-30.0235,ascat,,
A61,2017-05-16,-61.5024,-30.0235,ascat,,
A61,2017-05-17,-61.5024,-30.0235,ascat,,
A61,2017-05-18,-61.6625,-29.9234,ascat,,
A61,2017-05-19,-61.8226,-29.7755,ascat,,
A61,2017-05-20,-61.7346,-29.6946,ascat,,
A61,2017-05-21,-61.7346,-29.6946,ascat,,
A61,2017-05-22,-61.7346,-29.6946,ascat,,
A61,2017-05-23,-61.7107,-29.3605,ascat,,
A61,2017-05-24,-61.663,-29.1879,ascat,,
A61,2017-05-25,-61.6227,-29.1175,ascat,,
A61,2017-05-26,-61.5671,-29.1822,ascat,,
A61,2017-05-27,-61.5143,-29.2468,ascat,,
A61,2017-05-28,-61.4816,-28.8139,ascat,,
A61,2017-05-29,-61.4037,-29.1644,ascat,,
A61,2017-05-30,-61.3088,-28.8921,ascat,,
A61,2017-05-31,-61.2304,-28.6883,ascat,,
A61,2017-06-01,-61.2157,-28.7407,ascat,,
A61,2017-06-02,-61.2157,-28.7407,ascat,,
A61,2017-06-03,-61.2157,-28.7407,ascat,,
A61,2017-06-04,-61.0724,-28.601,ascat,,
A61,2017-06-05,-61.0724,-28.601,ascat,,
A61,2017-06-06,-61.1761,-28.3758,ascat,,
A61,2017-06-07,-61.1761,-28.3758,ascat,,
A61,2017-06-08,-61.1761,-28.3758,ascat,,
A61,2017-06-09,-61.2368,-28.2166,ascat,,
A61,2017-06-10,-61.2763,-27.9872,ascat,,
A61,2017-06-11,-61.2763,-27.9872,ascat,,
A61,2017-06-12,-61.2763,-27.9872,ascat,,
A61,2017-06-13,-61.2297,-27.8457,ascat,,
A61,2017-06-14,-61.2297,-27.8457,ascat,,
A61,2017-06-15,-60.9469,-28.0563,ascat,,
A61,2017-06-16,-60.8733,-28.0422,ascat,,
A61,2017-06-17,-60.8733,-28.0422,ascat,,
A61,2017-06-18,-60.7968,-27.981,ascat,,
A61,2017-06-19,-60.7968,-27.981,ascat,,
A61,2017-06-20,-60.7968,-27.981,ascat,,
A61,2017-06-21,-60.6968,-27.2946,ascat,,
A61,2017-06-22,-60.6968,-27.2946,ascat,,
A61,2017-06-23,-60.5946,-27.1667,ascat,,
A61,2017-06-24,-60.5946,-27.1667,ascat,,
A61,2017-06-25,-60.5946,-27.1667,ascat,,
A61,2017-06-26,-60.4174,-27.0488,ascat,,
A61,2017-06-27,-60.3733,-26.8722,ascat,,
A61,2017-06-28,-60.3224,-26.7986,ascat,,
A61,2017-06-29,-60.2955,-26.7164,ascat,,
A61,2017-06-30,-60.2758,-26.6344,ascat,,
A61,2017-07-01,-60.2552,-26.5785,ascat,,
A61,2017-07-02,-60.2304,-26.5539,ascat,,
A61,2017-07-03,-60.2304,-26.5539,ascat,,
A61,2017-07-04,-60.1629,-26.4214,ascat,,
A61,2017-07-05,-60.2115,-26.4485,ascat,,
A61,2017-07-06,-60.1131,-26.372,ascat,,
A61,2017-07-07,-60.1206,-26.0997,ascat,,
A61,2017-07-08,-60.0345,-25.7592,ascat,,
A61,2017-07-09,-59.8502,-25.5409,ascat,,
A61,2017-07-10,-59.9302,-25.3176,ascat,,
A61,2017-07-11,-59.9302,-25.3176,ascat,,
A61,2017-07-12,-59.9058,-25.1704,ascat,,
A61,2017-07-13,-59.802,-24.9898,ascat,,
A61,2017-07-14,-59.802,-24.9898,ascat,,
A61,2017-07-15,-59.802,-24.9898,ascat,,
A61,2017-07-16,-59.764,-24.9128,ascat,,
A61,2017-07-17,-59.764,-24.9128,ascat,,
A61,2017-07-18,-56.9797,-21.8662,ascat,,
A61,2017-07-19,-56.9797,-21.8662,ascat,,
A61,2017-07-20,-56.9797,-21.8662,ascat,,
A61,2017-07-21,-56.9797,-21.8662,ascat,,
A61,2017-07-22,-56.9797,-21.8662,ascat,,
A61,2017-07-23,-56.9797,-21.8662,ascat,,
A61,2017-07-24,-56.9797,-21.8662,ascat,,
A61,2017-07-25,-56.9797,-21.8662,ascat,,
A61,2017-07-26,-56.9797,-21.8662,ascat,,
A61,2017-07-27,-56.9797,-21.8662,ascat,,
A61,2017-07-28,-56.9797,-21.8662,ascat,,
A61,2017-07-29,-56.9797,-21.8662,ascat,,
A61,2017-07-30,-56.9797,-21.8662,ascat,,
A61,2017-07-31,-56.9797,-21.8662,ascat,,
A61,2017-08-01,-56.9797,-21.8662,ascat,,
A61,2017-08-02,-56.9797,-21.8662,ascat,,
A61,2017-08-03,-56.9797,-21.8662,ascat,,
A61,2017-08-04,-56.9797,-21.8662,ascat,,
A61,2017-08-05,-56.9797,-21.8662,ascat,,
A61,2017-08-06,-56.9797,-21.8662,ascat,,
A61,2017-08-07,-56.9797,-21.8662,ascat,,
A61,2017-08-08,-56.9797,-21.8662,ascat,,
A61,2017-08-09,-56.9797,-21.8662,ascat,,
A61,2017-08-10,-56.9797,-21.8662,ascat,,
A61,2017-08-11,-56.9797,-21.8662,ascat,,
A61,2017-08-12,-56.9797,-21.8662,ascat,,
A61,2017-08-13,-56.9797,-21.8662,ascat,,
A61,2017-08-14,-56.9797,-21.8662,ascat,,
A61,2017-08-15,-56.9797,-21.8662,ascat,,
A61,2017-08-16,-56.9797,-21.8662,ascat,,
A61,2017-08-17,-56.9797,-21.8662,ascat,,
A61,2017-08-18,-56.9797,-21.8662,ascat,,
A61,2017-08-19,-56.9797,-21.8662,ascat,,
A61,2017-08-20,-56.9797,-21.8662,ascat,,
A61,2017-08-21,-56.9797,-21.8662,ascat,,
A61,2017-08-22,-56.9797,-21.8662,ascat,,
A61,2017-08-23,-56.9797,-21.8662,ascat,,
A61,2017-08-24,-56.9797,-21.8662,ascat,,
A61,2017-08-25,-56.9797,-21.8662,ascat,,
A61,2017-08-26,-56.9797,-21.8662,ascat,,
A61,2017-08-27,-56.9797,-21.8662,ascat,,
A61,2017-08-28,-56.9797,-21.8662,ascat,,
A61,2017-08-29,-56.9797,-21.8662,ascat,,
A61,2017-08-30,-56.9797,-21.8662,ascat,,
A61,2017-08-31,-56.9797,-21.8662,ascat,,
A61,2017-09-01,-57.6333,-21.0333,nic,24.076,7.408
A61,2017-09-02,-57.6388,-21.0564,nic,,
A61,2017-09-03,-57.6531,-21.1159,nic,,
A61,2017-09-04,-57.6727,-21.1973,nic,,
A61,2017-09-05,-57.6939,-21.286,nic,,
A61,2017-09-06,-57.7135,-21.3674,nic,,
A61,2017-09-07,-57.7278,-21.4269,nic,,
A61,2017-09-08,-57.7333,-21.45,nic,24.076,7.408
A61,2017-09-09,-57.7267,-21.4454,nic,,
A61,2017-09-10,-57.7085,-21.4335,nic,,
A61,2017-09-11,-57.6807,-21.4172,nic,,
A61,2017-09-12,-57.6454,-21.3995,nic,,
A61,2017-09-13,-57.6049,-21.3832,nic,,
A61,2017-09-14,-57.5613,-21.3713,nic,,
A61,2017-09-15,-57.5167,-21.3667,nic,24.076,7.408
A61,2017-09-16,-57.4651,-21.3695,nic,,
A61,2017-09-17,-57.4007,-21.3766,nic,,
A61,2017-09-18,-57.3257,-21.3864,nic,,
A61,2017-09-19,-57.2425,-21.397,nic,,
A61,2017-09-20,-57.1534,-21.4068,nic,,
A61,2017-09-21,-57.0607,-21.4139,nic,,
A61,2017-09-22,-56.9667,-21.4167,nic,24.076,7.408
A61,2017-09-23,-56.8624,-21.2939,nic,,
A61,2017-09-24,-56.742,-20.9772,nic,,
A61,2017-09-25,-56.6127,-20.5442,nic,,
A61,2017-09-26,-56.4817,-20.0725,nic,,
A61,2017-09-27,-56.3561,-19.6395,nic,,
A61,2017-09-28,-56.2432,-19.3228,nic,,
A61,2017-09-29,-56.15,-19.2,nic,24.076,7.408
A61,2017-09-30,-56.0666,-19.2053,nic,,
A61,2017-10-01,-55.9816,-19.2201,nic,,
A61,2017-10-02,-55.9002,-19.2423,nic,,
A61,2017-10-03,-55.8278,-19.27,nic,,
A61,2017-10-04,-55.7696,-19.3013,nic,,
A61,2017-10-05,-55.7308,-19.3341,nic,,
A61,2017-10-06,-55.7167,-19.3667,nic,24.076,7.408
A61,2017-10-07,-55.7176,-19.4085,nic,,
A61,2017-10-08,-55.72,-19.4652,nic,,
A61,2017-10-09,-55.7232,-19.529,nic,,
A61,2017-10-10,-55.7268,-19.5921,nic,,
A61,2017-10-11,-55.73,-19.6469,nic,,
A61,2017-10-12,-55.7324,-19.6854,nic,,
A61,2017-10-13,-55.7333,-19.7,nic,24.076,7.408
A61,2017-10-14,-55.7333,-19.7,nic,,
A61,2017-10-15,-55.7333,-19.7,nic,,
A61,2017-10-16,-55.7333,-19.7,nic,,
A61,2017-10-17,-55.7333,-19.7,nic,,
A61,2017-10-18,-55.7543,-19.6688,ascat,,
A61,2017-10-19,-55.7229,-19.5596,ascat,,
A61,2017-10-20,-55.771,-19.697,ascat,24.076,7.408
A61,2017-10-21,-55.771,-19.697,ascat,,
A61,2017-10-22,-55.8057,-19.7009,ascat,,
A61,2017-10-23,-55.8057,-19.7009,ascat,,
A61,2017-10-24,-55.8646,-19.8276,ascat,,
A61,2017-10-25,-55.8646,-19.8276,ascat,,
A61,2017-10-26,-55.9229,-19.847,ascat,,
A61,2017-10-27,-55.8361,-19.6132,ascat,24.076,7.408
A61,2017-10-28,-55.7511,-19.5955,ascat,,
A61,2017-10-29,-55.6706,-19.6864,ascat,,
A61,2017-10-30,-55.6308,-19.9266,ascat,,
A61,2017-10-31,-55.6308,-19.9266,ascat,,
A61,2017-11-01,-55.7314,-19.8484,ascat,,
A61,2017-11-02,-55.75,-19.9853,nic,,
A61,2017-11-03,-55.75,-20.0167,nic,24.076,7.408
A61,2017-11-04,-55.7528,-20.0325,nic,,
A61,2017-11-05,-55.7599,-20.0437,nic,,
A61,2017-11-06,-55.7697,-20.0521,nic,,
A61,2017-11-07,-55.7803,-20.06,nic,,
A61,2017-11-08,-55.7901,-20.0692,nic,,
A61,2017-11-09,-55.7972,-20.0819,nic,,
A61,2017-11-10,-55.8,-20.1,nic,24.076,7.408
A61,2017-11-11,-55.7963,-20.1592,nic,,
A61,2017-11-12,-55.7868,-20.2772,nic,,
A61,2017-11-13,-55.7737,-20.4294,nic,,
A61,2017-11-14,-55.7596,-20.5908,nic,,
A61,2017-11-15,-55.7465,-20.7368,nic,,
A61,2017-11-16,-55.737,-20.8425,nic,,
A61,2017-11-17,-55.7333,-20.8833,nic,24.076,7.408
A61,2017-11-18,-55.7508,-20.8593,nic,,
A61,2017-11-19,-55.7961,-20.7974,nic,,
A61,2017-11-20,-55.8579,-20.7128,nic,,
A61,2017-11-21,-55.9254,-20.6205,nic,,
A61,2017-11-22,-55.9872,-20.5359,nic,,
A61,2017-11-23,-56.0325,-20.474,nic,,
A61,2017-11-24,-56.05,-20.45,nic,24.076,7.408
A61,2017-11-25,-56.0724,-20.6464,ascat,,
A61,2017-11-26,-56.0724,-20.6464,ascat,,
A61,2017-11-27,-56.0724,-20.6464,ascat,,
A61,2017-11-28,-55.8132,-20.4476,ascat,,
A61,2017-11-29,-55.5541,-20.2488,ascat,,
A61,2017-11-30,-55.5541,-20.2488,ascat,,
A61,2017-12-01,-55.5541,-20.2488,ascat,,
A61,2017-12-02,-55.5541,-20.2488,ascat,,
A61,2017-12-03,-55.5541,-20.2488,ascat,,
A61,2017-12-04,-55.5541,-20.2488,ascat,,
A61,2017-12-05,-55.5541,-20.2488,ascat,,
A61,2017-12-06,-55.5334,-20.2523,ascat,,
A61,2017-12-07,-55.5334,-20.2523,ascat,,
A61,2017-12-08,-55.6333,-20.9333,nic,24.076,7.408
A61,2017-12-09,-55.4387,-20.4343,ascat,,
A61,2017-12-10,-55.3736,-20.5595,ascat,,
A61,2017-12-11,-55.344,-20.6164,ascat,,
A61,2017-12-12,-55.344,-20.6164,ascat,,
A61,2017-12-13,-55.344,-20.6164,ascat,,
A61,2017-12-14,-55.3823,-20.5856,ascat,,
A61,2017-12-15,-55.4206,-20.5547,ascat,24.076,7.408
A61,2017-12-16,-55.4206,-20.5547,ascat,,
A61,2017-12-17,-55.4206,-20.5547,ascat,,
A61,2017-12-18,-55.4206,-20.5547,ascat,,
A61,2017-12-19,-55.4206,-20.5547,ascat,,
A61,2017-12-20,-55.4206,-20.5547,ascat,,
A61,2017-12-21,-55.3319,-20.5603,ascat,,
A61,2017-12-22,-55.2433,-20.566,ascat,24.076,7.408
A61,2017-12-23,-55.2433,-20.566,ascat,,
A61,2017-12-24,-55.2433,-20.566,ascat,,
A61,2017-12-25,-55.2433,-20.566,ascat,,
A61,2017-12-26,-55.1047,-20.7282,nic,,
A61,2017-12-27,-55.0426,-20.6729,nic,,
A61,2017-12-28,-54.9995,-20.6324,nic,,
A61,2017-12-29,-54.9833,-20.6167,nic,24.076,7.408
A61,2017-12-30,-54.9833,-20.6167,nic,,
A61,2017-12-31,-54.9833,-20.6167,nic,,
A61,2018-01-01,-54.9833,-20.6167,nic,,
A61,2018-01-02,-54.9833,-20.6167,nic,,
A61,2018-01-03,-54.9833,-20.6167,nic,,
A61,2018-01-04,-54.9833,-20.6167,nic,,
A61,2018-01-05,-54.9833,-20.6167,nic,24.076,7.408
A61,2018-01-06,-55.0184,-20.4406,nic,,
A61,2018-01-07,-55.1089,-19.9784,nic,,
A61,2018-01-08,-55.2326,-19.3288,nic,,
A61,2018-01-09,-55.3674,-18.5906,nic,,
A61,2018-01-10,-55.4911,-17.8627,nic,,
A61,2018-01-11,-55.5816,-17.244,nic,,
A61,2018-01-12,-55.6167,-16.8333,nic,24.076,7.408
A61,2018-01-13,-55.5955,-16.5892,nic,,
A61,2018-01-14,-55.5407,-16.3932,nic,,
A61,2018-01-15,-55.4658,-16.2287,nic,,
A61,2018-01-16,-55.3842,-16.0789,nic,,
A61,2018-01-17,-55.3093,-15.927,nic,,
A61,2018-01-18,-55.2545,-15.7563,nic,,
A61,2018-01-19,-55.2333,-15.55,nic,24.076,7.408
A61,2018-01-20,-55.2388,-15.2906,nic,,
A61,2018-01-21,-55.2531,-14.9839,nic,,
A61,2018-01-22,-55.2727,-14.6489,nic,,
A61,2018-01-23,-55.2939,-14.3043,nic,,
A61,2018-01-24,-55.3135,-13.9687,nic,,
A61,2018-01-25,-55.3278,-13.661,nic,,
A61,2018-01-26,-55.3333,-13.4,nic,24.076,7.408
A61,2018-01-27,-55.3045,-13.1732,nic,,
A61,2018-01-28,-55.2236,-12.9571,nic,,
A61,2018-01-29,-55.0985,-12.7534,nic,,
A61,2018-01-30,-54.9372,-12.5641,nic,,
A61,2018-01-31,-54.7478,-12.3908,nic,,
A61,2018-02-01,-54.5383,-12.2355,nic,,
A61,2018-02-02,-54.3167,-12.1,nic,12.964,5.556
A61,2018-02-03,-55.2637,-14.9836,ascat,,
A61,2018-02-04,-55.2637,-14.9836,ascat,,
A61,2018-02-05,-55.2637,-14.9836,ascat,,
A61,2018-02-06,-55.2637,-14.9836,ascat,,
A61,2018-02-07,-55.2637,-14.9836,ascat,,
A61,2018-02-08,-55.2637,-14.9836,ascat,,
A61,2018-02-09,-55.2637,-14.9836,ascat,,
A61,2018-02-10,-55.2637,-14.9836,ascat,,
A61,2018-02-11,-55.2637,-14.9836,ascat,,
A61,2018-02-12,-55.2637,-14.9836,ascat,,
A61,2018-02-13,-55.2637,-14.9836,ascat,,
A61,2018-02-14,-55.2637,-14.9836,ascat,,
A61,2018-02-15,-55.2637,-14.9836,ascat,,
A61,2018-02-16,-55.2637,-14.9836,ascat,,
A61,2018-02-17,-55.2637,-14.9836,ascat,,
A61,2018-02-18,-55.2637,-14.9836,ascat,,
A61,2018-02-19,-55.2637,-14.9836,ascat,,
A61,2018-02-20,-55.2637,-14.9836,ascat,,
A61,2018-02-21,-55.2637,-14.9836,ascat,,
A61,2018-02-22,-55.2637,-14.9836,ascat,,
A61,2018-02-23,-55.2637,-14.9836,ascat,,
A61,2018-02-24,-55.2637,-14.9836,ascat,,
A61,2018-02-25,-55.2637,-14.9836,ascat,,
A61,2018-02-26,-55.2637,-14.9836,ascat,,
A61,2018-02-27,-55.2637,-14.9836,ascat,,
A61,2018-02-28,-55.2637,-14.9836,ascat,,
A77,2021-08-20,-71.01,-12.05,nic,50.004000000000005,7.408
A77,2021-08-21,-71.0026,-12.366,nic,,
A77,2021-08-22,-70.9973,-12.6722,nic,,
A77,2021-08-23,-70.9937,-12.9678,nic,,
A77,2021-08-24,-70.9916,-13.2521,nic,,
A77,2021-08-25,-70.99,-14.03,ascat,,
A77,2021-08-26,-70.9565,-14.136,ascat,,
A77,2021-08-27,-70.9902,-14.3415,ascat,50.004000000000005,7.408
A77,2021-08-28,-70.9722,-14.5598,ascat,,
A77,2021-08-29,-70.9242,-14.8802,ascat,,
A77,2021-08-30,-70.9689,-15.1062,ascat,,
A77,2021-08-31,-71.0813,-15.2879,ascat,,
A77,2021-09-01,-71.2289,-15.4485,ascat,,
A77,2021-09-02,-71.3791,-15.6114,ascat,,
A77,2021-09-03,-71.44,-15.48,nic,50.004000000000005,7.408
A77,2021-09-04,-71.557,-16.0366,ascat,,
A77,2021-09-05,-71.5672,-16.3922,ascat,,
A77,2021-09-06,-71.7303,-16.6448,ascat,,
A77,2021-09-07,-71.7274,-16.8033,ascat,,
A77,2021-09-08,-71.7959,-17.1717,ascat,,
A77,2021-09-09,-71.8505,-17.4625,ascat,,
A77,2021-09-10,-71.89,-17.5,nic,50.004000000000005,7.408
A77,2021-09-11,-71.9363,-17.9666,ascat,,
A77,2021-09-12,-71.9828,-18.1918,ascat,,
A77,2021-09-13,-72.0418,-18.407,ascat,,
A77,2021-09-14,-72.1209,-18.6182,ascat,,
A77,2021-09-15,-72.2806,-18.8144,ascat,,
A77,2021-09-16,-72.4243,-19.2673,ascat,,
A77,2021-09-17,-72.5887,-19.9212,ascat,50.004000000000005,7.408
A77,2021-09-18,-72.873,-20.648,ascat,,
A77,2021-09-19,-72.9399,-21.0505,ascat,,
A77,2021-09-20,-72.9903,-21.374,ascat,,
A77,2021-09-21,-73.027,-21.6401,ascat,,
A77,2021-09-22,-73.0526,-21.8706,ascat,,
A77,2021-09-23,-73.0698,-22.0873,ascat,,
A77,2021-09-24,-73.0814,-22.3118,ascat,50.004000000000005,7.408
A77,2021-09-25,-73.0881,-22.5276,ascat,,
A77,2021-09-26,-73.1224,-22.7836,ascat,,
A77,2021-09-27,-73.1224,-22.7836,ascat,,
A77,2021-09-28,-73.2215,-22.9541,ascat,,
A77,2021-09-29,-73.2707,-23.1728,ascat,,
A77,2021-09-30,-73.3067,-23.4311,ascat,,
A77,2021-10-01,-73.44,-23.45,nic,50.004000000000005,7.408
A77,2021-10-02,-73.3608,-23.9697,ascat,,
A77,2021-10-03,-73.3898,-24.2015,ascat,,
A77,2021-10-04,-73.4272,-24.3763,ascat,,
A77,2021-10-05,-73.4793,-24.4862,ascat,,
A77,2021-10-06,-73.3883,-24.5918,ascat,,
A77,2021-10-07,-73.3883,-24.5918,ascat,,
A77,2021-10-08,-73.3883,-24.5918,ascat,50.004000000000005,7.408
A77,2021-10-09,-73.3917,-24.6506,ascat,,
A77,2021-10-10,-73.4018,-24.7983,ascat,,
A77,2021-10-11,-73.4181,-24.9917,ascat,,
A77,2021-10-12,-73.4403,-25.1876,ascat,,
A77,2021-10-13,-73.4679,-25.343,ascat,,
A77,2021-10-14,-73.5007,-25.4147,ascat,,
A77,2021-10-15,-73.5774,-25.4247,ascat,50.004000000000005,7.408
A77,2021-10-16,-73.6567,-25.4984,ascat,,
A77,2021-10-17,-73.6969,-25.8628,ascat,,
A77,2021-10-18,-73.7141,-26.1461,ascat,,
A77,2021-10-19,-73.7118,-26.3205,ascat,,
A77,2021-10-20,-73.7059,-26.4802,ascat,,
A77,2021-10-21,-73.6983,-26.6175,ascat,,
A77,2021-10-22,-73.72,-26.74,nic,50.004000000000005,7.408
A77,2021-10-23,-73.6848,-26.7949,ascat,,
A77,2021-10-24,-73.6825,-26.8199,ascat,,
A77,2021-10-25,-73.6825,-26.8199,ascat,,
A77,2021-10-26,-73.7635,-27.0338,ascat,,
A77,2021-10-27,-73.8406,-27.4401,ascat,,
A77,2021-10-28,-73.8668,-27.3455,ascat,,
A77,2021-10-29,-73.92,-26.74,nic,50.004000000000005,7.408
A77,2021-10-30,-73.9275,-27.4132,ascat,,
